"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1989","regulation of B cell activation (GO:0050864)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"SAMSN1"
"1990","regulation of calcineurin-NFAT signaling cascade (GO:0070884)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"IGF1"
"1991","regulation of calcium-mediated signaling (GO:0050848)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"LRRK2"
"1992","bile acid and bile salt transport (GO:0015721)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"SLC10A5"
"1993","carbohydrate derivative biosynthetic process (GO:1901137)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"RRM1"
"1994","cellular response to acid chemical (GO:0071229)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"IPO5"
"1995","cellular response to epidermal growth factor stimulus (GO:0071364)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"IQGAP1"
"1996","cytosolic calcium ion transport (GO:0060401)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"ATP2B1"
"1997","regulation of microtubule polymerization or depolymerization (GO:0031110)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"MAP1B"
"1998","regulation of plasma membrane bounded cell projection organization (GO:0120035)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"CCDC88A"
"1999","regulation of reactive oxygen species biosynthetic process (GO:1903426)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"MMP8"
"2000","regulation of small molecule metabolic process (GO:0062012)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"FMO5"
"2001","regulation of sodium ion transmembrane transport (GO:1902305)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"UTRN"
"2002","glycerophospholipid catabolic process (GO:0046475)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"PNPLA8"
"2003","glycogen metabolic process (GO:0005977)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"AGL"
"2004","response to interferon-beta (GO:0035456)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"IFI16"
"2005","RNA phosphodiester bond hydrolysis (GO:0090501)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"XRN1"
"2006","sarcomere organization (GO:0045214)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"TTN"
"2007","internal peptidyl-lysine acetylation (GO:0018393)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"PHF20L1"
"2008","macromolecule catabolic process (GO:0009057)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"IDE"
"2009","negative regulation of axonogenesis (GO:0050771)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"RNF6"
"2010","negative regulation of oxidative stress-induced cell death (GO:1903202)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"LRRK2"
"2011","negative regulation of phosphatase activity (GO:0010923)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"BOD1L1"
"2012","neutral amino acid transport (GO:0015804)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"SLC6A14"
"2013","photoperiodism (GO:0009648)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"CLOCK"
"2014","positive regulation of defense response to virus by host (GO:0002230)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"HSP90AA1"
"2015","positive regulation of monooxygenase activity (GO:0032770)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"HIF1A"
"2016","positive regulation of response to wounding (GO:1903036)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"CLDN1"
"2017","protein localization to cell surface (GO:0034394)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"FGF7"
"2018","protein localization to lysosome (GO:0061462)","1/28",0.48418394312077,0.609428749022179,0,0,1.55030996661898,1.12442493068957,"GCC2"
"2019","protein-containing complex subunit organization (GO:0043933)","3/112",0.487617085121399,0.61314227535067,0,0,1.15216703574818,0.827514988099095,"EPRS1;TPR;DNM1L"
"2020","Fc receptor signaling pathway (GO:0038093)","3/112",0.487617085121399,0.61314227535067,0,0,1.15216703574818,0.827514988099095,"FER;PSME4;PSMD1"
"2021","defense response to Gram-positive bacterium (GO:0050830)","2/70",0.488875839693412,0.613510194081653,0,0,1.23118279569892,0.88109193968664,"PLA2G2A;TLR2"
"2022","snRNA transcription by RNA polymerase II (GO:0042795)","2/70",0.488875839693412,0.613510194081653,0,0,1.23118279569892,0.88109193968664,"ICE1;POLR2B"
"2023","neutrophil chemotaxis (GO:0030593)","2/70",0.488875839693412,0.613510194081653,0,0,1.23118279569892,0.88109193968664,"CXCL8;CCL20"
"2024","positive regulation of cell-substrate adhesion (GO:0010811)","2/70",0.488875839693412,0.613510194081653,0,0,1.23118279569892,0.88109193968664,"AGR2;UTRN"
"2025","dicarboxylic acid transport (GO:0006835)","1/29",0.496245106516051,0.618631690842663,0,0,1.49486511342735,1.04743002235182,"SLC1A3"
"2026","regulation of neuronal synaptic plasticity (GO:0048168)","1/29",0.496245106516051,0.618631690842663,0,0,1.49486511342735,1.04743002235182,"MCTP1"
"2027","regulation of response to biotic stimulus (GO:0002831)","1/29",0.496245106516051,0.618631690842663,0,0,1.49486511342735,1.04743002235182,"BIRC3"
"2028","establishment of endothelial barrier (GO:0061028)","1/29",0.496245106516051,0.618631690842663,0,0,1.49486511342735,1.04743002235182,"RAPGEF6"
"2029","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)","1/29",0.496245106516051,0.618631690842663,0,0,1.49486511342735,1.04743002235182,"DNAJC10"
"2030","transition metal ion homeostasis (GO:0055076)","1/29",0.496245106516051,0.618631690842663,0,0,1.49486511342735,1.04743002235182,"CP"
"2031","production of miRNAs involved in gene silencing by miRNA (GO:0035196)","1/29",0.496245106516051,0.618631690842663,0,0,1.49486511342735,1.04743002235182,"TUT7"
"2032","protein ADP-ribosylation (GO:0006471)","1/29",0.496245106516051,0.618631690842663,0,0,1.49486511342735,1.04743002235182,"TIPARP"
"2033","protein tetramerization (GO:0051262)","2/71",0.496366687376908,0.618631690842663,0,0,1.21327723235157,0.849828312690364,"USP16;TDO2"
"2034","regulation of endopeptidase activity (GO:0052548)","2/71",0.496366687376908,0.618631690842663,0,0,1.21327723235157,0.849828312690364,"SERPINB2;BIRC3"
"2035","regulation of hematopoietic stem cell differentiation (GO:1902036)","2/71",0.496366687376908,0.618631690842663,0,0,1.21327723235157,0.849828312690364,"PSME4;PSMD1"
"2036","regulation of TOR signaling (GO:0032006)","2/71",0.496366687376908,0.618631690842663,0,0,1.21327723235157,0.849828312690364,"MIOS;ROS1"
"2037","snRNA transcription (GO:0009301)","2/71",0.496366687376908,0.618631690842663,0,0,1.21327723235157,0.849828312690364,"ICE1;POLR2B"
"2038","phosphatidylinositol-mediated signaling (GO:0048015)","2/71",0.496366687376908,0.618631690842663,0,0,1.21327723235157,0.849828312690364,"IGF1;PIK3C2A"
"2039","negative regulation of cell motility (GO:2000146)","3/114",0.499386946880574,0.622090654770308,0,0,1.13129077353215,0.785538943793759,"EPHA4;MCTP1;SULF1"
"2040","positive regulation of programmed cell death (GO:0043068)","7/286",0.503292385803262,0.626648362715826,0,0,1.05016362786349,0.721025537824327,"TOP2A;BCLAF1;DDX3X;LRRK2;ECT2;DNM1L;HSPD1"
"2041","negative regulation of supramolecular fiber organization (GO:1902904)","2/72",0.503787267517599,0.626703780839079,0,0,1.19588325652842,0.819898981712653,"TPX2;TWF1"
"2042","cellular amide metabolic process (GO:0043603)","3/115",0.505220379181897,0.626703780839079,0,0,1.12113223522167,0.765464862080298,"ACSM3;MTHFD2;ALDH1L2"
"2043","cellular response to molecule of bacterial origin (GO:0071219)","3/115",0.505220379181897,0.626703780839079,0,0,1.12113223522167,0.765464862080298,"CXCL8;CTR9;TLR2"
"2044","modification-dependent protein catabolic process (GO:0019941)","5/201",0.506310159135972,0.626703780839079,0,0,1.06772903966782,0.7267026143409,"RNF19A;TTC3;RLIM;TRIP12;RNF6"
"2045","artery morphogenesis (GO:0048844)","1/30",0.508024836514828,0.626703780839079,0,0,1.44324404321444,0.9774008632002,"ADAMTS9"
"2046","cardiac muscle cell action potential (GO:0086001)","1/30",0.508024836514828,0.626703780839079,0,0,1.44324404321444,0.9774008632002,"PKP2"
"2047","chondroitin sulfate metabolic process (GO:0030204)","1/30",0.508024836514828,0.626703780839079,0,0,1.44324404321444,0.9774008632002,"VCAN"
"2048","regulation of long-term synaptic potentiation (GO:1900271)","1/30",0.508024836514828,0.626703780839079,0,0,1.44324404321444,0.9774008632002,"EPHA4"
"2049","establishment of spindle orientation (GO:0051294)","1/30",0.508024836514828,0.626703780839079,0,0,1.44324404321444,0.9774008632002,"SPDL1"
"2050","extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)","1/30",0.508024836514828,0.626703780839079,0,0,1.44324404321444,0.9774008632002,"DDX3X"
"2051","regulation of type I interferon-mediated signaling pathway (GO:0060338)","1/30",0.508024836514828,0.626703780839079,0,0,1.44324404321444,0.9774008632002,"ABCE1"
"2052","respiratory tube development (GO:0030323)","1/30",0.508024836514828,0.626703780839079,0,0,1.44324404321444,0.9774008632002,"FGF7"
"2053","histone H3-K4 methylation (GO:0051568)","1/30",0.508024836514828,0.626703780839079,0,0,1.44324404321444,0.9774008632002,"CTR9"
"2054","TRIF-dependent toll-like receptor signaling pathway (GO:0035666)","1/30",0.508024836514828,0.626703780839079,0,0,1.44324404321444,0.9774008632002,"BIRC3"
"2055","morphogenesis of an epithelium (GO:0002009)","1/30",0.508024836514828,0.626703780839079,0,0,1.44324404321444,0.9774008632002,"AHI1"
"2056","negative regulation of cytoskeleton organization (GO:0051494)","1/30",0.508024836514828,0.626703780839079,0,0,1.44324404321444,0.9774008632002,"TWF1"
"2057","negative regulation of interleukin-1 production (GO:0032692)","1/30",0.508024836514828,0.626703780839079,0,0,1.44324404321444,0.9774008632002,"IGF1"
"2058","peptidyl-lysine trimethylation (GO:0018023)","1/30",0.508024836514828,0.626703780839079,0,0,1.44324404321444,0.9774008632002,"CTR9"
"2059","positive regulation of small GTPase mediated signal transduction (GO:0051057)","1/30",0.508024836514828,0.626703780839079,0,0,1.44324404321444,0.9774008632002,"IGF1"
"2060","tumor necrosis factor-mediated signaling pathway (GO:0033209)","3/116",0.51101853053117,0.628710606019566,0,0,1.11115349404944,0.74597226061192,"PSME4;PSMD1;BIRC3"
"2061","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)","2/73",0.511136772216695,0.628710606019566,0,0,1.17897925185522,0.791234278413406,"PSME4;PSMD1"
"2062","regulation of actin filament polymerization (GO:0030833)","2/73",0.511136772216695,0.628710606019566,0,0,1.17897925185522,0.791234278413406,"FER;TWF1"
"2063","endoplasmic reticulum organization (GO:0007029)","2/73",0.511136772216695,0.628710606019566,0,0,1.17897925185522,0.791234278413406,"LRRK2;DNM1L"
"2064","regulation of Rho protein signal transduction (GO:0035023)","2/73",0.511136772216695,0.628710606019566,0,0,1.17897925185522,0.791234278413406,"EPS8;MET"
"2065","granulocyte chemotaxis (GO:0071621)","2/73",0.511136772216695,0.628710606019566,0,0,1.17897925185522,0.791234278413406,"CXCL8;CCL20"
"2066","regulation of angiogenesis (GO:0045765)","5/203",0.515061648736742,0.632904270037619,0,0,1.05683457956185,0.701176642632349,"CXCL8;ROCK1;ROCK2;SULF1;HIF1A"
"2067","axon guidance (GO:0007411)","5/203",0.515061648736742,0.632904270037619,0,0,1.05683457956185,0.701176642632349,"EPHA4;LAMA2;KIF5B;NEXN;FRS2"
"2068","proteolysis involved in cellular protein catabolic process (GO:0051603)","2/74",0.518414469338859,0.632904270037619,0,0,1.16254480286738,0.763768943603143,"FAP;IDE"
"2069","proteoglycan biosynthetic process (GO:0030166)","1/31",0.519529686231668,0.632904270037619,0,0,1.3950643776824,0.913531856603447,"IGF1"
"2070","purine nucleoside bisphosphate metabolic process (GO:0034032)","1/31",0.519529686231668,0.632904270037619,0,0,1.3950643776824,0.913531856603447,"ACSM3"
"2071","regulation of cellular component size (GO:0032535)","1/31",0.519529686231668,0.632904270037619,0,0,1.3950643776824,0.913531856603447,"EPS8"
"2072","regulation of cellular senescence (GO:2000772)","1/31",0.519529686231668,0.632904270037619,0,0,1.3950643776824,0.913531856603447,"RSL1D1"
"2073","cardiac muscle cell action potential involved in contraction (GO:0086002)","1/31",0.519529686231668,0.632904270037619,0,0,1.3950643776824,0.913531856603447,"PKP2"
"2074","regulation of macrophage derived foam cell differentiation (GO:0010743)","1/31",0.519529686231668,0.632904270037619,0,0,1.3950643776824,0.913531856603447,"PLA2G2A"
"2075","regulation of potassium ion transport (GO:0043266)","1/31",0.519529686231668,0.632904270037619,0,0,1.3950643776824,0.913531856603447,"KIF5B"
"2076","ribonucleoside bisphosphate metabolic process (GO:0033875)","1/31",0.519529686231668,0.632904270037619,0,0,1.3950643776824,0.913531856603447,"ACSM3"
"2077","triglyceride homeostasis (GO:0070328)","1/31",0.519529686231668,0.632904270037619,0,0,1.3950643776824,0.913531856603447,"PNPLA8"
"2078","MyD88-independent toll-like receptor signaling pathway (GO:0002756)","1/31",0.519529686231668,0.632904270037619,0,0,1.3950643776824,0.913531856603447,"BIRC3"
"2079","negative regulation of axon extension (GO:0030517)","1/31",0.519529686231668,0.632904270037619,0,0,1.3950643776824,0.913531856603447,"RNF6"
"2080","negative regulation of interleukin-6 production (GO:0032715)","1/31",0.519529686231668,0.632904270037619,0,0,1.3950643776824,0.913531856603447,"IRAK3"
"2081","negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732)","1/31",0.519529686231668,0.632904270037619,0,0,1.3950643776824,0.913531856603447,"SAMSN1"
"2082","peptide cross-linking (GO:0018149)","1/31",0.519529686231668,0.632904270037619,0,0,1.3950643776824,0.913531856603447,"F13A1"
"2083","positive regulation of leukocyte cell-cell adhesion (GO:1903039)","1/31",0.519529686231668,0.632904270037619,0,0,1.3950643776824,0.913531856603447,"HSPD1"
"2084","positive regulation of mononuclear cell migration (GO:0071677)","1/31",0.519529686231668,0.632904270037619,0,0,1.3950643776824,0.913531856603447,"MOSPD2"
"2085","prostaglandin metabolic process (GO:0006693)","1/31",0.519529686231668,0.632904270037619,0,0,1.3950643776824,0.913531856603447,"PNPLA8"
"2086","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)","3/119",0.528194722241184,0.639234605931111,0,0,1.08224955410226,0.690789361328558,"DDX3X;CFLAR;HSPD1"
"2087","7-methylguanosine mRNA capping (GO:0006370)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"POLR2B"
"2088","7-methylguanosine RNA capping (GO:0009452)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"POLR2B"
"2089","activation of phospholipase C activity (GO:0007202)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"SELE"
"2090","protein transmembrane import into intracellular organelle (GO:0044743)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"HSPD1"
"2091","regulation of cell migration involved in sprouting angiogenesis (GO:0090049)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"PIK3C2A"
"2092","regulation of cell morphogenesis (GO:0022604)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"PHIP"
"2093","regulation of cellular biosynthetic process (GO:0031326)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"CXCL8"
"2094","regulation of chemotaxis (GO:0050920)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"MYCBP2"
"2095","regulation of intracellular estrogen receptor signaling pathway (GO:0033146)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"UFL1"
"2096","chondrocyte differentiation (GO:0002062)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"SULF1"
"2097","ERBB2 signaling pathway (GO:0038128)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"HSP90AA1"
"2098","response to amino acid (GO:0043200)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"IPO5"
"2099","hematopoietic progenitor cell differentiation (GO:0002244)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"UFL1"
"2100","RNA biosynthetic process (GO:0032774)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"SETX"
"2101","liver development (GO:0001889)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"MET"
"2102","long-chain fatty acid transport (GO:0015909)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"ACSL1"
"2103","modulation by host of symbiont process (GO:0051851)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"CHD1"
"2104","negative regulation of chemotaxis (GO:0050922)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"ANGPT2"
"2105","negative regulation of developmental growth (GO:0048640)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"RNF6"
"2106","negative regulation of DNA biosynthetic process (GO:2000279)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"XRN1"
"2107","negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"CLOCK"
"2108","negative regulation of microtubule polymerization or depolymerization (GO:0031111)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"TPX2"
"2109","positive regulation of interleukin-10 production (GO:0032733)","1/32",0.530766056656974,0.639234605931111,0,0,1.34999307766856,0.855131415378818,"HSPD1"
"2110","regulation of protein kinase B signaling (GO:0051896)","5/207",0.532367492781001,0.640859446286133,0,0,1.03569285499979,0.652922786556209,"OSBPL8;FGF7;HSP90AA1;FRS2;MET"
"2111","regulation of BMP signaling pathway (GO:0030510)","2/76",0.532751873082963,0.64101835984402,0,0,1.13100842778262,0.712195432573477,"SPART;SULF1"
"2112","negative regulation of transcription by RNA polymerase II (GO:0000122)","16/684",0.53321862565544,0.641276188051524,0,0,1.00189864174091,0.630017670488144,"ZNF175;ATRX;CTR9;LARP7;NR1D2;NIPBL;IFI16;MIER3;TPR;TFEC;NRIP1;ZNF614;ZNF724;ZNF148;ZNF675;FRK"
"2113","cellular response to interferon-gamma (GO:0071346)","3/121",0.539457574386617,0.647234293263237,0,0,1.06379675628288,0.656565928632826,"EPRS1;CCL20;TLR2"
"2114","protein homooligomerization (GO:0051260)","3/121",0.539457574386617,0.647234293263237,0,0,1.06379675628288,0.656565928632826,"USP16;TDO2;ECT2"
"2115","negative regulation of developmental process (GO:0051093)","2/77",0.539810467230209,0.647234293263237,0,0,1.11587096774194,0.687975948226048,"ROCK1;ROCK2"
"2116","neutrophil migration (GO:1990266)","2/77",0.539810467230209,0.647234293263237,0,0,1.11587096774194,0.687975948226048,"CXCL8;CCL20"
"2117","phosphatidylcholine metabolic process (GO:0046470)","2/77",0.539810467230209,0.647234293263237,0,0,1.11587096774194,0.687975948226048,"PNPLA8;PLA2G2A"
"2118","positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)","2/77",0.539810467230209,0.647234293263237,0,0,1.11587096774194,0.687975948226048,"PDGFD;IGF1"
"2119","antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)","1/33",0.541740199794347,0.647234293263237,0,0,1.30773873390558,0.801602949107003,"IDE"
"2120","exonucleolytic catabolism of deadenylated mRNA (GO:0043928)","1/33",0.541740199794347,0.647234293263237,0,0,1.30773873390558,0.801602949107003,"DIS3"
"2121","regulation of sprouting angiogenesis (GO:1903670)","1/33",0.541740199794347,0.647234293263237,0,0,1.30773873390558,0.801602949107003,"ADAMTS9"
"2122","RNA stabilization (GO:0043489)","1/33",0.541740199794347,0.647234293263237,0,0,1.30773873390558,0.801602949107003,"DHX36"
"2123","very long-chain fatty acid metabolic process (GO:0000038)","1/33",0.541740199794347,0.647234293263237,0,0,1.30773873390558,0.801602949107003,"ACSL1"
"2124","positive regulation of histone modification (GO:0031058)","1/33",0.541740199794347,0.647234293263237,0,0,1.30773873390558,0.801602949107003,"NIPBL"
"2125","positive regulation of telomere maintenance via telomerase (GO:0032212)","1/33",0.541740199794347,0.647234293263237,0,0,1.30773873390558,0.801602949107003,"CCT5"
"2126","primary alcohol metabolic process (GO:0034308)","1/33",0.541740199794347,0.647234293263237,0,0,1.30773873390558,0.801602949107003,"IGF1"
"2127","epithelium development (GO:0060429)","3/122",0.545030951729343,0.650859716686662,0,0,1.05480295566502,0.64017330321666,"AHI1;EHF;CDK1"
"2128","antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)","2/78",0.546795023208959,0.652659473191145,0,0,1.10113186191285,0.664732687267506,"PSME4;PSMD1"
"2129","regulation of anatomical structure morphogenesis (GO:0022603)","3/123",0.550564954411627,0.654803493004594,0,0,1.04595905172414,0.624239175313708,"EPHA4;LRRK2;PHIP"
"2130","cellular response to organic substance (GO:0071310)","3/123",0.550564954411627,0.654803493004594,0,0,1.04595905172414,0.624239175313708,"TIPARP;LRRK2;PTPN13"
"2131","regulation of activated T cell proliferation (GO:0046006)","1/34",0.552458222641278,0.654803493004594,0,0,1.26804525946157,0.752429479761547,"IGF1"
"2132","regulation of cell adhesion mediated by integrin (GO:0033628)","1/34",0.552458222641278,0.654803493004594,0,0,1.26804525946157,0.752429479761547,"DPP4"
"2133","cardiac muscle contraction (GO:0060048)","1/34",0.552458222641278,0.654803493004594,0,0,1.26804525946157,0.752429479761547,"TTN"
"2134","cell-substrate junction assembly (GO:0007044)","1/34",0.552458222641278,0.654803493004594,0,0,1.26804525946157,0.752429479761547,"DST"
"2135","cellular response to amino acid stimulus (GO:0071230)","1/34",0.552458222641278,0.654803493004594,0,0,1.26804525946157,0.752429479761547,"IPO5"
"2136","epithelial tube morphogenesis (GO:0060562)","1/34",0.552458222641278,0.654803493004594,0,0,1.26804525946157,0.752429479761547,"MET"
"2137","regulation of transmembrane transport (GO:0034762)","1/34",0.552458222641278,0.654803493004594,0,0,1.26804525946157,0.752429479761547,"ACE2"
"2138","striated muscle tissue development (GO:0014706)","1/34",0.552458222641278,0.654803493004594,0,0,1.26804525946157,0.752429479761547,"CFLAR"
"2139","synaptic vesicle recycling (GO:0036465)","1/34",0.552458222641278,0.654803493004594,0,0,1.26804525946157,0.752429479761547,"FCHO2"
"2140","termination of RNA polymerase II transcription (GO:0006369)","1/34",0.552458222641278,0.654803493004594,0,0,1.26804525946157,0.752429479761547,"SETX"
"2141","ventricular cardiac muscle tissue morphogenesis (GO:0055010)","1/34",0.552458222641278,0.654803493004594,0,0,1.26804525946157,0.752429479761547,"PKP2"
"2142","negative regulation of blood vessel endothelial cell migration (GO:0043537)","1/34",0.552458222641278,0.654803493004594,0,0,1.26804525946157,0.752429479761547,"ANGPT2"
"2143","positive regulation of telomerase activity (GO:0051973)","1/34",0.552458222641278,0.654803493004594,0,0,1.26804525946157,0.752429479761547,"HSP90AA1"
"2144","mRNA 3'-end processing (GO:0031124)","2/79",0.553705143694164,0.655363963179486,0,0,1.0867755900014,0.642418009615665,"THOC2;SLU7"
"2145","positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)","2/79",0.553705143694164,0.655363963179486,0,0,1.0867755900014,0.642418009615665,"LRRK2;RNF19A"
"2146","positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)","2/79",0.553705143694164,0.655363963179486,0,0,1.0867755900014,0.642418009615665,"LRRK2;RNF19A"
"2147","non-canonical Wnt signaling pathway (GO:0035567)","3/124",0.556059109513127,0.657843566913527,0,0,1.03726132801368,0.608748631767649,"PSME4;CLTC;PSMD1"
"2148","skin development (GO:0043588)","2/80",0.560540490015073,0.658302149532088,0,0,1.07278742762614,0.620987079052042,"CLDN1;MET"
"2149","lipid biosynthetic process (GO:0008610)","2/80",0.560540490015073,0.658302149532088,0,0,1.07278742762614,0.620987079052042,"ACSM3;ACSL1"
"2150","negative regulation of cell cycle (GO:0045786)","2/80",0.560540490015073,0.658302149532088,0,0,1.07278742762614,0.620987079052042,"IPO7;IPO5"
"2151","negative regulation of cellular response to growth factor stimulus (GO:0090288)","2/80",0.560540490015073,0.658302149532088,0,0,1.07278742762614,0.620987079052042,"SPART;SULF1"
"2152","positive regulation of cell adhesion (GO:0045785)","2/80",0.560540490015073,0.658302149532088,0,0,1.07278742762614,0.620987079052042,"EPHA4;AGR2"
"2153","innate immune response (GO:0045087)","7/302",0.560973769121758,0.658302149532088,0,0,0.99238025055269,0.573676298525938,"FER;DDX3X;KYNU;FRK;PJA2;SRPK1;TLR2"
"2154","regulation of autophagosome assembly (GO:2000785)","1/35",0.562926090072321,0.658302149532088,0,0,1.23068669527897,0.707161113851609,"LRRK2"
"2155","regulation of blood circulation (GO:1903522)","1/35",0.562926090072321,0.658302149532088,0,0,1.23068669527897,0.707161113851609,"ACE2"
"2156","base-excision repair, gap-filling (GO:0006287)","1/35",0.562926090072321,0.658302149532088,0,0,1.23068669527897,0.707161113851609,"RFC1"
"2157","bicarbonate transport (GO:0015701)","1/35",0.562926090072321,0.658302149532088,0,0,1.23068669527897,0.707161113851609,"CA1"
"2158","regulation of ion transmembrane transport (GO:0034765)","1/35",0.562926090072321,0.658302149532088,0,0,1.23068669527897,0.707161113851609,"AKAP9"
"2159","regulation of postsynaptic membrane potential (GO:0060078)","1/35",0.562926090072321,0.658302149532088,0,0,1.23068669527897,0.707161113851609,"LRRK2"
"2160","embryonic skeletal system development (GO:0048706)","1/35",0.562926090072321,0.658302149532088,0,0,1.23068669527897,0.707161113851609,"SULF1"
"2161","regulation of protein polymerization (GO:0032271)","1/35",0.562926090072321,0.658302149532088,0,0,1.23068669527897,0.707161113851609,"HSP90AA1"
"2162","regulation of regulated secretory pathway (GO:1903305)","1/35",0.562926090072321,0.658302149532088,0,0,1.23068669527897,0.707161113851609,"LRRK2"
"2163","respiratory system development (GO:0060541)","1/35",0.562926090072321,0.658302149532088,0,0,1.23068669527897,0.707161113851609,"FGF7"
"2164","semaphorin-plexin signaling pathway (GO:0071526)","1/35",0.562926090072321,0.658302149532088,0,0,1.23068669527897,0.707161113851609,"MET"
"2165","lung development (GO:0030324)","1/35",0.562926090072321,0.658302149532088,0,0,1.23068669527897,0.707161113851609,"FGF7"
"2166","muscle cell differentiation (GO:0042692)","1/35",0.562926090072321,0.658302149532088,0,0,1.23068669527897,0.707161113851609,"SYNE1"
"2167","negative regulation of epithelial cell migration (GO:0010633)","1/35",0.562926090072321,0.658302149532088,0,0,1.23068669527897,0.707161113851609,"ADAMTS9"
"2168","negative regulation of Ras protein signal transduction (GO:0046580)","1/35",0.562926090072321,0.658302149532088,0,0,1.23068669527897,0.707161113851609,"MET"
